# object_id, spec_z, fibre_RA, fibre_Dec, BC03_pca_mStar, classID
1237656567583474153,0.37155,331.37604,-0.656118,10.651323349506127,non
1237671129663340989,0.43353,176.39398,1.935404,11.795621447206939,non
1237678618484343503,0.41395,343.48912,2.027228,11.83289137421525,non
1237671126979576176,0.34976,178.87888999999996,2.123442,11.378799087528026,non
1237648721750786323,0.29794,141.58114,0.36599,11.549720758514011,non
1237678619556446990,0.44157,339.71262,2.7355560000000003,11.756001724948876,non
1237663542609380071,0.44188,330.57513,-0.6284310000000001,11.293895110618903,non
1237663479800004893,0.28837,343.29335,0.6064470000000001,11.420735681953376,non
1237674649390023124,0.44082,175.83257,-0.7837770000000001,11.589032140691414,non
1237678888522481858,0.29589,29.474024,-3.085394,11.394850728218445,non
1237659324952871560,0.41788,240.70267,43.593527,11.611697594300495,non
1237663543146578723,0.37597,331.3544,-0.044751,11.52248250602861,non
1237663445442494697,0.15718,343.34826,0.641422,11.67266753333388,non
1237678597546115469,0.43787,342.80976,2.636903,11.592974914019578,non
1237655472892019654,0.37921,243.53395,44.676625,11.379207097430479,non
1237679439350726901,0.23831,33.492442,-6.400243,11.463885740318801,non
1237654604240191633,0.21201,133.17523,2.061833,10.392870244657386,non
1237648705131250569,0.37714,222.89703,0.617657,11.18318271449243,non
1237678889059680271,0.21751,30.11194,-2.570597,11.244395567424364,non
1237678619554939668,0.35688000000000003,336.23765,2.790302,11.220166401646566,non
1237656568120214386,0.36792,331.20014,-0.30833,11.384251425566616,non
1237678619019379657,0.35188,339.28255,2.443569,11.03353478324425,non
1237655499204395270,0.33258000000000004,210.72835,-2.023222,11.486801589911922,non
1237654606389313692,0.38624,136.82775,4.126318,10.850299880956301,non
1237678889059745992,0.24106,30.322987,-2.509514,11.44402886966418,non
1237679339496734875,0.2595,38.887938,-6.776748,11.446278569739661,non
1237678595931963716,0.20995,334.82205,1.250062,11.589422145669232,non
1237671142018449671,0.33245,176.30900569999997,1.435919,11.592255937706796,non
1237648720171041118,0.25755,212.0187531,-0.881749,11.398887380666563,non
1237655348358283674,0.26187,246.09888,42.831858,11.380029527179431,non
1237669771913593141,0.42621,31.894612,-1.661544,11.681386799551547,non
1237679254135767244,0.29499000000000003,37.139632,-4.261043,11.690117967329572,non
1237678617410273542,0.23404,342.70559,1.097345,11.400395880220456,non
1237678596469555516,0.24709,336.49635,1.568872,11.643135906255338,non
1237679253062025476,0.35598,37.182759,-5.118791000000001,11.711142452433705,non
1237648705132233179,0.21703000000000008,225.08788,0.622934,10.323555515620683,non
1237679323400110144,0.42342,39.391209,-4.016708,11.88031243160367,non
1237659120403874129,0.24358,235.98983,42.636241,11.367080628100664,non
1237659162809794651,0.3728,237.22265,43.889419,10.856490513368044,non
1237650794605970103,0.19422,138.34188999999998,-1.089201,8.50164119737019,non
1237655499210031464,0.26145,223.5929,-1.696387,11.472117435070686,non
1237678887985807822,0.43868,29.881493,-3.41069,11.522332973603625,non
1237663479262151253,0.43928,340.96026,0.068446,11.007650741958061,non
1237648705132102540,0.44093,224.86837000000003,0.556789,11.371872989737312,non
1237679998232101090,0.09256,335.97476,-1.601495,11.346994751598684,non
1237678617944064416,0.32161,335.65061000000014,1.489061,11.562586348387413,non
1237678890137289112,0.32935,38.913441,-1.564174,11.63237027899595,non
1237659329239121945,0.26138,241.03037,42.993549,11.59459047454584,non
1237673708259443245,0.38505,141.17289,2.247468,11.630686890857762,non
1237659325489677082,0.43781,240.97174,43.955575,11.405538880135285,non
1237648703515066858,0.41849,210.11139,-0.728498,11.590782280400164,non
1237651752954888484,0.28462,221.9031982,1.265732,11.399745554605033,non
1237655495445578400,0.42789,210.06961,-1.676011,11.569392229255755,non
1237655348357562775,0.34141,244.50771,44.05444,11.265127109363675,non
1237673700206248023,0.21085,39.237858,-7.241602,11.568170887825543,non
1237679323397685381,0.1961,33.750983000000005,-4.225827,11.598105096869403,non
1237678618484343048,0.2007,343.51,1.955151,11.839664277562404,non
1237654602096771415,0.24635,141.95691000000005,4.173959,11.516217527387195,non
1237656568120082584,0.43752,330.874,-0.370824,10.095113227696855,non
1237679254136815785,0.25033,39.468048,-4.181996,12.03705917095067,non
1237654601559114422,0.35191,140.19212,3.598903,11.027232449283474,non
1237679339493261699,0.33039,30.809265000000003,-7.278225999999999,11.354805599316025,non
1237648705128759617,0.30517,217.201889,0.5665399999999999,11.380712831392884,non
1237648703520834158,0.06832,223.41002000000003,-0.646937,8.110075643145137,non
1237648704589988118,0.37287,212.8974457,0.013435,11.478559538081756,non
1237648720673702307,0.26998,133.9202728,-0.544463,11.460371560766365,non
1237679340566413526,0.43589,29.400448,-6.550891,11.379075875098353,non
1237659162810057021,0.33477,237.85456,43.489962,11.443390152591743,non
1237674460416180550,0.42903,141.9308,3.457102,11.66647048240702,non
1237659330850717946,0.28421,244.45581,42.207325,11.453207108876086,non
1237658423545365053,0.37727,140.64506,5.201642,11.658512845111543,non
1237648722281890895,0.38842,128.43627,0.739121,11.46443812112557,non
1237654604777456400,0.4385,134.03461,2.584294,11.21300864504883,non
1237680001450770628,0.32465,31.985553000000003,-1.357411,11.470842686656392,non
1237678880497336878,0.43732,31.114541,-2.332723,11.451964769075856,non
1237663543687970920,0.28300000000000003,341.7225200000001,0.246053,11.317609961901324,non
1237679253058814514,0.12439,29.847774,-5.549745,9.928011849464383,non
1237650372093870568,0.43434,182.97941,-1.403846,11.21616850740975,non
1237680001450246272,0.0772,31.142303,-2.1991240000000003,10.869785944320029,non
1237669769766043861,0.29947,33.574233,-1.685216,11.44795272256306,non
1237679439353479306,0.23376,39.794072,-6.067389,11.59546356080682,non
1237654601559179573,0.26109,140.333,3.749277,11.44923046187614,non
1237659162272465511,0.3588,235.77687000000003,44.349161,11.240066756305168,non
1237673701280448688,0.32535,39.417729,-5.89454,11.50184921757318,non
1237654605312688356,0.20136,130.2710114,2.850502,10.485294616548344,non
1237648720709550423,0.27844,215.8526154,-0.591687,11.495065850322135,non
1237678889598190276,0.43462,33.94673,-2.13048,11.695849636729688,non
1237660025032868050,0.43397,342.30563,-0.8250850000000001,10.109531815483932,non
1237661387076665620,0.26285,238.57448,42.912125,11.546678696700836,non
1237679341107741107,0.44252,39.617503,-5.395061,11.649302734411323,non
1237658423544578733,0.42775,138.83726,5.195611,11.433578077936545,non
1237679439353086305,0.37588,38.853007,-6.209384,11.58947860178887,non
1237678617944785621,0.40658,337.35843,1.555449,11.482874380162684,non
1237655499745919249,0.36586,221.279541,-1.256137,11.650238119589634,non
1237678620089254120,0.33921,330.43027,3.0411,11.571024346689224,non
1237648703516705237,0.38014,213.8657074,-0.7140920000000001,11.505062181735413,non
1237678597541265876,0.24232,331.78667,2.399474,11.31924757262459,non
1237678595934454085,0.28423000000000004,340.50939,1.275691,11.749650564073818,non
1237679323397161118,0.13990999999999998,32.558287,-4.434411,11.481003699009307,non
1237674462026203990,0.33971,140.11011000000002,3.978949,11.47958037443459,non
1237679438816149620,0.38286,38.733098,-6.632254,11.401818269267096,non
1237679440422699354,0.36262,29.304596000000004,-5.884581,11.51588518335484,non
1237653622836888137,0.29799000000000003,128.51605,1.997783,11.875173383974474,non
1237655128764908170,0.39827,246.36818,44.745472,11.666874525122696,non
1237678618481918047,0.16342,337.93454,1.979141,11.65442156494828,non
1237654602095919803,0.37549,140.06405,3.966094000000001,11.363823262581718,non
1237648720677044599,0.34183,141.59785,-0.551049,11.998618313504267,non
1237679438814839010,0.31301,35.696142,-6.76933,11.545215955702588,non
1237653622300344892,0.3608,129.305069,1.532183,11.585432986772506,non
1237648721745543545,0.07714,129.552124,0.416407,11.03270045334648,non
1237648721766056635,0.36815,176.48058999999995,0.283015,11.433891500637401,non
1237663543149462343,0.32825,337.97779,-0.190885,10.935606322600503,non
1237658423008035129,0.2532,139.64373,4.790042,11.505911810556428,non
1237648705130791673,0.38133,221.8717346,0.4930020000000001,11.621702310221734,non
1237678617941770698,0.2203,330.4296,1.222148,11.485964208332007,non
1237678881570357858,0.29452,29.457413,-1.58284,11.501485439715907,non
1237648722323636685,0.3147,223.79763,0.74688,11.366723276121776,non
1237648721248845964,0.20477,221.312561,-0.184117,11.464932517206762,non
1237650794607543070,0.33166,141.92197,-1.058722,11.245328161487125,non
1237679998771462166,0.20366,341.68513,-1.336036,11.440953079232711,non
1237654871602758078,0.42552,137.8831,-1.836841,11.33569190291746,non
1237679254135767331,0.33869,37.048034,-4.34006,11.496424764380205,non
1237663543150313866,0.31521,339.84173,-0.125914,11.36327823215106,non
1237648704594969130,0.2371800000000001,224.28259,0.120639,11.716635437041989,non
1237653664718258514,0.2789,141.45157,1.790619,11.538059817525207,non
1237678880500678759,0.28704,38.696349,-2.123735,11.606862814282069,non
1237671126979642012,0.32771,179.01814,2.198674,11.326137391297381,non
1237679322858848615,0.22248,29.293404,-4.901792,10.874711969634518,non
1237663480333664577,0.28427,335.88114,0.84503,11.45300234100432,non
1237659161735791274,0.44477,235.81221,43.680518,11.539680260742898,non
1237651753491497062,0.41739,221.25671,1.7208290000000002,11.556972816586494,non
1237663544222679875,0.36625,336.74248,0.659049,11.586560888492384,non
1237650371555295289,0.44631,179.16631,-1.768134,10.960152134357486,non
1237678889060204859,0.36367,31.28657,-2.62668,11.379618159015081,non
1237673701817188541,0.20196,38.953625,-5.893768,11.375263713765893,non
1237678881549713870,0.3818,342.21343,-1.49765,11.51041997037828,non
1237656567583539878,0.37303,331.55825,-0.767048,11.201136119896548,non
1237654605853557247,0.34581,139.31577,3.864009,11.376537180723972,non
1237678597005639878,0.17059000000000002,334.65743,1.979944,11.406047900716658,non
1237648721213980913,0.3625,141.68925,-0.177307,11.905346624160302,non
1237663479796925172,0.40632,336.23942,0.4250350000000001,11.340300872805527,non
1237678879962300532,0.26431,35.229401,-2.652857,11.517971107561607,non
1237678596467786382,0.29524,332.4179,1.648866,9.62167041862267,non
1237679439889760444,0.27869,38.409369,-5.704218,11.49225280972314,non
1237648702978982293,0.28373000000000004,211.9163208,-1.182207,11.591626070512572,non
1237655348358677167,0.39112,246.73204,42.198088,11.52751686605916,non
1237678889599238367,0.17202,36.337077,-2.104318,11.510430956957862,non
1237678881033552137,0.16169,29.619335,-1.962777,11.404467129366822,non
1237651752955281967,0.42226,222.6718903,1.180693,11.562716661428569,non
1237678596467261823,0.33115,331.27798,1.605542,11.850672203931026,non
1237653665250149282,0.4355,130.15569,1.742128,11.371920595978734,non
1237678888523793056,0.28218000000000004,32.468587,-2.982527,11.65726892015664,non
1237678596467589834,0.41653,331.95036,1.64424,11.499841732875213,non
1237655494909821432,0.37726,212.57071,-2.074331,11.559014489292169,non
1237678617941967010,0.09975,330.9131799999999,1.321815,11.333162973925937,non
1237678881547485288,0.057220000000000014,337.06833,-1.577069,10.719329285318961,non
1237678595932291577,0.32267,335.5080200000001,1.335462,11.477327820437493,non
1237651752919891982,0.41856,141.81735,1.008174,11.331660935975378,non
1237673708259312558,0.19714,140.91753,2.1928240000000003,9.65884305286454,non
1237654605315506652,0.20145,136.63443,3.233295,8.933440440509003,non
1237655499209572712,0.38319,222.5357513,-1.746961,11.624654953484425,non
1237678617410928908,0.35844000000000004,344.2483,1.2767309999999998,11.624314674700146,non
1237678617407586693,0.33958,336.6012,1.003089,11.434457614668643,non
1237678617945047971,0.3944,338.00828,1.482014,11.632157261425164,non
1237674462026989852,0.35718,141.61917,4.759825,11.664064536205842,non
1237679322859045171,0.43643,29.717335,-4.820707,11.656187047250569,non
1237680001987379253,0.36412,31.252043,-1.471172,11.49840194924036,non
1237678889599697150,0.28958,37.327058,-1.998103,11.438135372183751,non
1237679438279344422,0.25972,38.89007,-7.0524320000000005,11.676117154827807,non
1237673708256756293,0.40533,135.88311000000002,-0.9813,11.574597426515536,non
1237678889059418543,0.38861,29.492006,-2.486383,11.62490703444928,non
1237655499742184038,0.37398,212.8537445,-1.471885,11.563556829583833,non
1237679439352365175,0.1895,37.268739,-6.327165,11.606217078340704,non
1237674603752325438,0.44845,211.7493,1.11835,10.187818372251057,non
1237678598078595467,0.28395,332.8913,2.7901830000000003,11.445596518780803,non
1237663544220320124,0.35108,331.3941700000001,0.7080890000000001,11.523210332219605,non
1237663544220058076,0.23383,330.81969,0.687678,11.234238073811868,non
1237678617409028859,0.30629,339.87698,1.013643,9.763262900436528,non
1237658298451886666,0.36603,139.26666,4.584452,10.873731158993905,non
1237648703520113438,0.31349,221.6813965,-0.665425,11.593181207732416,non
1237663542609183172,0.1247,330.16933,-0.535337,10.682663623359987,non
1237648720710795278,0.44814,218.63528,-0.500826,11.452594941438296,non
1237648703515198154,0.44313,210.48174,-0.669467,11.11926546084578,non
1237679254669361729,0.41504,29.589309000000004,-4.1896559999999985,11.712809971068056,non
1237679323935866963,0.17786,36.71840200000001,-3.802787,11.67820267440402,non
1237674460952592729,0.30666,140.85601,3.2177990000000003,11.623487629403824,non
1237678890670227938,0.28916,29.950206,-1.426581,11.684870905053685,non
1237679438813332142,0.43019,32.363698,-7.061933,11.562835682707375,non
1237678618483294533,0.36416,341.12707,2.064789,11.804479168204123,non
1237680001987182742,0.11515999999999996,31.007239,-1.7581189999999998,11.140052949951496,non
1237674460411986480,0.35324,133.70865,-1.363109,11.70835521823028,non
1237674460953182769,0.34565,141.91432,3.927011,11.22873105079634,non
1237659326564860252,0.3215,244.77286,42.156846,11.454025875194928,non
1237659330312209241,0.41388,240.54475,44.633917,11.569457538367715,non
1237651753489203540,0.28422,216.0123749,1.893229,11.496543474815553,non
1237671140944904405,0.23686,177.2623749,1.478548,11.374622250179527,non
1237679439350268339,0.17068,32.396805,-6.638011,8.565668007664499,non
1237674461489398102,0.26656,140.51521,3.620144,11.469585944025312,non
1237678597005377932,0.26497,334.08549,1.976478,11.628939109155908,non
1237663479797514941,0.29371,337.59244,0.51632,9.2084454929427,non
1237663479800464079,0.44875,344.34909,0.4910020000000001,11.565937865525484,non
1237655499741856206,0.43942,212.0482,-1.4625860000000002,11.354855344106907,non
1237659325489808207,0.41248,241.19151,43.729882,11.481073887698585,non
1237651753473016499,0.33991,179.06174,2.090901,11.524066023892374,non
1237663479257826093,0.36694,331.07498,0.061925,11.5094058480463,non
1237654600483536941,0.12032,136.0283,2.511317,8.501652183949773,non
1237648702978785316,0.2579,211.48013,-1.080452,10.878278470554504,non
1237669769765519593,0.16685999999999998,33.485106,-2.890247,11.391782115504613,non
1237655473429742310,0.44315,245.60958,43.502862,11.654579344438384,non
1237650371017835043,0.33792,177.75544,-2.1093040000000003,11.601785425533304,non
1237663480334319943,0.30594,337.49353,0.953429,9.360712682973826,non
1237648703518605514,0.16282,218.23724,-0.752821,11.341228018049149,non
1237655472892346741,0.21926,244.10821,44.181488,11.366944523077107,non
1237654602633117795,0.35293,140.71133,4.544773,11.664005333572275,non
1237678595934847262,0.34411,341.38203,1.438858,11.551368745451331,non
1237650795677680141,0.23659,133.7365112,-0.239365,11.563944411696866,non
1237659325490921867,0.28636,243.56362,41.936361,11.265862294647373,non
1237678889059222015,0.41709,29.124355,-2.5404560000000003,11.548260153795129,non
1237648721208214037,0.37469,128.49273,-0.130768,11.43600367056206,non
1237679998771790560,0.29635,342.52464,-1.395665,11.443726753132069,non
1237655498136683159,0.39135,224.49238,-2.446952,11.523073006523195,non
1237679323935277166,0.16477999999999998,35.415264,-3.710828,11.347424448933456,non
1237659326564204868,0.25022,243.44284,43.2679,10.862968791581807,non
1237656569195922255,0.37536,335.6348700000001,0.5884010000000001,11.712025651359001,non
1237655499740610946,0.32251,209.23601,-1.598457,11.511936423543375,non
1237660024493310235,0.25771,336.09478,-1.055434,11.454140313275275,non
1237678617941836345,0.31158,330.58568,1.399552,11.386121280374935,non
1237678881547419977,0.25085,337.00173,-1.5655629999999998,11.513284110638779,non
1237648721749410403,0.37097,138.43265,0.291376,-9998.840814126801,non
1237678618484539856,0.4081,343.87205,2.0853490000000003,11.700017014693005,non
1237678617944457547,0.388,336.62387,1.483665,11.559198819682932,non
1237655693551796970,0.40185,224.25858,-0.958186,11.683087196841367,non
1237651753993634327,0.43559,141.82041999999996,2.008983,11.444199763864162,non
1237678597545657001,0.43979,341.87462,2.71356,11.518688592244873,non
1237651250442797288,0.22215,247.76188,43.567456,11.42456328420667,non
1237678597540806927,0.19604,330.71731,2.332201,10.260962737927912,non
1237678890133029068,0.16153,29.248683000000003,-1.838146,11.355215154588224,non
1237674601606415080,0.34125,213.71748,-2.421484,11.523084602915333,non
1237648721249042760,0.39216,221.8151855,-0.160289,11.772949859208891,non
1237678619555332301,0.29471,337.09642,2.831901,11.513745852163991,non
1237654605315309933,0.25148000000000004,136.30966,3.114751,11.798658481275195,non
1237679439351906444,0.14598,36.234885,-6.312608,11.648010285396595,non
1237663479800529450,0.44794,344.43366000000015,0.558662,11.575647560413929,non
1237659162272923834,0.23526,236.96576,43.694483,11.428952727932485,non
1237673700743840127,0.34148,40.172006,-5.96044,11.631668968999293,non
1237678617944588551,0.0849,336.95008,1.574471,10.985280021195653,non
1237663480335499591,0.27719,340.06823,0.963309,11.410844229540093,non
1237651752954626762,0.34779,221.2432251,1.273382,11.473637855611742,non
1237648704595493074,0.37002,225.51183,0.093721,11.583295283431651,non
1237658423008952595,0.34192,141.76143000000005,5.046825,11.650384302134626,non
1237665355086954573,0.26257,245.99283,44.043431,11.052812259935308,non
1237663480335106355,0.31623,339.25072,0.8774850000000001,11.353910803445617,non
1237653664181322402,0.0939,141.40756000000005,1.208795,8.238537450473814,non
1237663480337465618,0.27898,344.55555,0.858352,11.246706606310909,non
1237678890137223433,0.32955,38.858659,-1.455705,11.7306790323928,non
1237674604290572515,0.18757,214.5129395,-0.366256,11.282305432177965,non
1237679998769955328,0.36734,338.21873,-1.3392389999999998,11.32050123954832,non
1237679253598503104,0.26543,36.303085,-4.7761260000000005,10.587103019825008,non
1237655176008696241,0.35806,136.91395,-2.452707,10.638443721225485,non
1237655498667524761,0.35767,210.72008,-2.279034,11.424710077117195,non
1237655499210031461,0.2572,223.58844,-1.6742169999999998,11.564898413023913,non
1237654601019294104,0.35679,133.5092163,2.767561,11.687146849595592,non
1237663479797776670,0.30431,338.17,0.608733,11.456733632760004,non
1237648722288115779,0.31982,142.63853,0.772205,11.570771350176075,non
1237678619556381684,0.44396,339.6203,2.799577,11.281923056405509,non
1237658423008297670,0.41669,140.24426,4.753583,11.7812764049595,non
1237679340566282766,0.4485,29.185253000000003,-6.571462,11.401160326597164,non
1237648722320752747,0.29633000000000004,217.2004395,0.711394,11.541757624596356,non
1237656906342662791,0.22624,331.62421,-0.874309,10.080596833497113,non
1237653622299885679,0.08469,128.28166000000002,1.4911709999999998,11.127883481967725,non
1237650761852780602,0.27374,178.00878,-2.435521,10.720942481420932,non
1237654605317079886,0.44819,140.32157,3.488797,11.412592843407765,non
1237648722323506175,0.42878,223.46341,0.793307,10.421067568211583,non
1237663544223203790,0.26252,337.86206,0.7402449999999999,10.190993494936263,non
1237648720172745026,0.26338,216.0279541,-0.8476600000000001,11.618150376190894,non
1237678890137092693,0.17479,38.556391,-1.541364,10.362127290231,non
1237648705668055634,0.42195,222.71603,0.885393,11.502704339683989,non
1237648721250419559,0.43826,224.95268,-0.131771,11.462841404892972,non
1237663542612328817,0.20787,337.40481,-0.628496,11.335623545237468,non
1237648704595231573,0.3794,224.8705,0.050177,11.649609748274088,non
1237679254673621817,0.36013,39.392971,-3.852499,11.698269315500507,non
1237679438812676344,0.18488,30.820409,-7.056228,10.56015388914966,non
1237658299525300456,0.14452,138.48938,5.349984,11.117750910998435,non
1237658423545365022,0.37734,140.63016000000002,5.214039,11.057552358659446,non
1237678881036566640,0.17160999999999998,36.389417,-1.853877,11.437747179705186,non
1237678619555005092,0.36719,336.37642,2.796523,11.443827763810987,non
1237655499209245229,0.39106,221.71924,-1.671471,11.499329965779907,non
1237674601604842141,0.37289,210.75193,-0.302545,11.906600865520884,non
1237656569195922130,0.41949,335.6031700000001,0.422803,11.627932311210316,non
1237679253063074004,0.36001,39.490524,-4.990576,11.557215742068365,non
1237663478723183200,0.31761,336.19954,-0.399705,11.468017304607198,non
1237678598078006030,0.44277,331.49227,2.86061,11.301374543923886,non
1237679340566413812,0.34973000000000004,29.491705,-6.535182,11.717711511475501,non
1237661386539205346,0.39789,236.8781,43.444387,11.208605773281308,non
1237678889062760524,0.0704,37.265684,-2.46395,11.036985625411036,non
1237655691939414385,0.2768,220.24395,-2.343415,11.54257398849586,non
1237663478722986528,0.29115,335.74359,-0.298081,11.34023312223144,non
1237658299525497211,0.3211,138.91465,5.342771,11.737858762149699,non
1237678619018133844,0.20202,336.43394,2.342155,11.392193807056177,non
1237658299524383075,0.25766999999999995,136.37448,5.180443,11.438057855761144,non
1237648702966464523,0.44008,183.33268,-1.065342,11.097656194426236,non
1237678879960137813,0.44751,30.253997,-2.821039,11.413639875550865,non
1237648705669103888,0.44788,225.08058,0.907487,11.46957007452147,non
1237648703516180817,0.36465,212.66493,-0.7976310000000001,9.367970346029324,non
1237678619016692416,0.42013,333.0780200000001,2.145377,11.565426989574911,non
1237660024496063113,0.36035,342.42035,-1.166334,11.582564405558514,non
1237663479260250432,0.16485,336.64432,0.192748,10.760235334804747,non
1237654601558262225,0.3985800000000001,138.20172,3.454139,10.946916676475663,non
1237651735758176672,0.38302,182.70888,1.877646,11.452336463960819,non
1237679440426172685,0.2935,37.337646,-5.364082,11.459060845561908,non
1237648721768809261,0.4499,182.80347,0.28651,11.466351922252214,non
1237663543685809054,0.41224,336.78753,0.209536,11.625538457592485,non
1237658423544447560,0.41287,138.54217,5.083132,11.690446023159893,non
1237648721781719304,0.25909,212.3000488,0.390062,11.417390698072266,non
1237659326026481844,0.23301,241.10807000000003,44.382444,11.796112462863677,non
1237648705130791265,0.38146,221.9086304,0.5323100000000001,11.617257453995993,non
1237656906345611876,0.32712,338.34152,-1.028091,11.439420191629324,non
1237650796751618987,0.27826,134.18666000000002,0.524932,10.89770235598553,non
1237663479794893623,0.43776,331.60366,0.546114,11.524526827895894,non
1237650761852846413,0.29719,178.04061000000004,-2.27256,9.347484875121156,non
1237648704057049453,0.17707,221.859787,-0.41322,11.679166395624636,non
1237678596472046235,0.35569,342.17303,1.752077,11.486866590741556,non
1237655693013942647,0.31641,222.0426331,-1.458862,11.34908250690205,non
1237654871066083650,0.38615,138.44089,-2.178811,11.506258803361561,non
1237678617405161987,0.31777,330.99879,1.019778,11.469078730267935,non
1237678597543887644,0.4401600000000001,337.84711,2.59396,11.513332939881366,non
1237651753474392212,0.29572,182.10785,2.187978,11.411687714484286,non
1237678617944522771,0.2067,336.66987,1.409706,11.551885114691686,non
1237680000376635442,0.13882,31.914679,-2.538886,11.341828617732975,non
1237678595936223295,0.27743,344.53353,1.399692,11.583180845351308,non
1237678618483753120,0.17505,342.07949,1.961994,11.615084045974074,non
1237663543684038891,0.43283,332.66887,0.320625,-9998.840814126801,non
1237678619020099728,0.07511,340.89956,2.474235,10.915626215457447,non
1237671140407116420,0.44503,176.67375,-0.677375,11.685230698378293,non
1237678620090368444,0.21115,332.997,3.027476,11.63676002790453,non
1237671127514940005,0.44291,176.87147,-0.745711,11.575216642348096,non
1237656567586160774,0.43334,337.57851,-0.7771100000000001,11.202234472671993,non
1237678888525103273,0.17493,35.451588,-2.899643,11.58794787802617,non
1237679439353151631,0.18039,39.073776,-6.1019260000000015,11.344122066220734,non
1237678598079381828,0.16625,334.68228,2.979848,11.560190053307453,non
1237678598080233729,0.35085,336.63571,2.837464,11.34360783325974,non
1237658423006593367,0.23158,136.26885,4.364133,11.420677086862268,non
1237661387075551489,0.35307,235.88793,44.609922,11.322698755859165,non
1237656906347380938,0.33613000000000004,342.37208,-1.043372,11.726137912832199,non
1237678879962497373,0.36563,35.667518,-2.59595,11.339676179122762,non
1237658298450641841,0.44256,136.46166000000002,4.3490410000000015,11.722365243476816,non
1237678596471259955,0.36385,340.36933,1.766755,11.552122241701,non
1237674603752326022,0.44765,211.7716,1.094523,11.447035997247438,non
1237678618481590979,0.39234,337.15786,1.809867,11.42528900882462,non
1237648704593462213,0.39312,220.83306,0.124642,11.2902382799075,non
1237660024495014343,0.31454,340.00235,-1.213546,11.187812726639097,non
1237674462027055423,0.242,141.835,4.806181,11.435940802912226,non
1237651735775413100,0.44852,222.227,1.367882,11.208134265907574,non
1237678619019575668,0.23696,339.69083,2.355454,11.489775148991615,non
1237678881548927552,0.39584,340.40321,-1.453645,11.68008281577204,non
1237655349969224547,0.42541,248.02414,43.036297,11.542969505360816,non
1237663543682925026,0.38821,330.18354,0.279773,11.627600882726258,non
1237654872138776959,0.27612,136.01744,-1.329738,11.574173527653327,non
1237663479796925171,0.40715,336.23704,0.424233,11.599340722968915,non
1237679998230201040,0.41719,331.69308,-1.489693,11.175605082564287,non
1237679323398602994,0.14277,35.869358,-4.172117,11.289993534999669,non
1237679340566610291,0.33954,29.883685,-6.576589,11.777767474355645,non
1237678888525300092,0.41445,35.788083,-2.905946,11.581918059280724,non
1237658423005937723,0.20788,134.79398999999998,4.358416,10.680018730447047,non
1237653665249034834,0.35811,127.60744,1.590105,11.545152782869993,non
1237653664181125454,0.28332,140.91180419999995,1.364289,11.410217108859793,non
1237648703503270367,0.43397,183.2557,-0.679484,11.763681458600333,non
1237678890136174738,0.18222,36.497998,-1.523462,11.735468875907829,non
1237651250442928470,0.31198000000000004,247.96934,43.335101,11.227866468019783,non
1237655693012042105,0.28068000000000004,217.7773895,-1.6451810000000002,11.568538633058779,non
1237678598080037112,0.17019,336.15189,2.9047970000000003,11.512513829336967,non
1237678595929866996,0.38285,329.99165,1.176864,11.297528443377814,non
1237678617405752293,0.44867,332.47414,0.933089,11.20313933957368,non
1237678598081544459,0.18964,339.63047,3.094496,11.379959642246833,non
1237660024493245072,0.3161,336.0153200000001,-1.160398,11.202698655659333,non
1237655499207934297,0.32723,218.754303,-1.666292,11.575219083810225,non
1237663543148937606,0.24977,336.78435,-0.03796,11.383526006131431,non
1237678617410601641,0.12324,343.49451,1.066561,10.396834111015778,non
1237663479258219032,0.33055,331.99054,0.012153,11.779147510824261,non
1237659326564402273,0.43641,243.95884,42.867005,11.260161785758099,non
1237679439890219171,0.30505,39.479806,-5.600777,11.703830578539055,non
1237673708796183050,0.31038000000000004,140.62936399999998,2.514333,11.363534573451036,non
1237651736309924355,0.4395600000000001,216.76357,1.958713,11.230958274623845,non
1237663543687709350,0.43767,341.06096,0.219804,11.543926253332755,non
1237651752400060938,0.44691,180.79185,1.412847,11.760118144622538,non
1237654605316948305,0.31424,139.91468999999998,3.5086510000000004,11.570658432552593,non
1237655473430332156,0.3544,246.76149,42.460653,11.492084967205301,non
1237650794604921044,0.31221,136.01135,-1.064438,11.46263265988091,non
1237679254136750364,0.3976,39.414777,-4.221341000000002,11.822616360441316,non
1237651752954888463,0.31678,221.783432,1.312222,11.595640863539302,non
1237678889600352441,0.24985,38.897988,-1.990482,11.720125812338665,non
1237653622836626369,0.39964,127.94625,1.879959,12.046829456987323,non
1237678595931242734,0.30457,333.21044,1.112225,10.76403852243675,non
1237678619554284362,0.36374,334.79917,2.643269,11.481560020663895,non
1237663543685481100,0.40736,335.93804,0.244026,11.691007532674119,non
1237671128589926619,0.15773,177.5353,2.229099,11.530722658149898,non
1237678595936092703,0.42461,344.23643,1.3984379999999998,10.768355027481446,non
1237655129301910238,0.27531,246.82639,44.667102,11.42288386344444,non
1237655473966875461,0.44767,246.65327,43.314985,11.510211530548984,non
1237659161199313180,0.35461,236.4464,42.718206,11.401298567798221,non
1237673701817385030,0.17812999999999998,39.216912,-5.573989,11.494823241591805,non
1237654871602102754,0.40422,136.39196,-1.849171,11.463115153834224,non
1237678888523792585,0.28325,32.431334,-2.974772,11.467595542024355,non
1237678889596813415,0.17154,30.78565900000001,-2.181439,11.55669174325885,non
