# thingid,tf_morpho,RA,Dec,logms_pca_bc03,z
1237658297915015676,stream,139.36056000000002,4.151257,11.607431037497008,0.34509
1237658300061122824,stream,135.99629,5.379647,11.265442057978365,0.20119
1237658423544512794,stream,138.67852,5.1775410000000015,11.472761370707305,0.27799
1237658423544971512,shell,139.65328,5.1825,11.523858204338467,0.2278
1237659120404136339,stream,236.67523,42.328141,11.442930569261081,0.32186
1237659161199248091,stream,236.25717000000003,42.938234,11.043313446338287,0.23623
1237659161735987472,stream,236.3709,43.510531,11.367166380368873,0.23564
1237659161736381021,stream,237.13641,42.816079,11.633566595439332,0.36102
1237659161736839883,stream,238.23162,42.107448,11.685746737828596,0.38429
1237659162810974540,stream,239.95796,42.054051,11.627717157360165,0.33555
1237659324416262691,shell,240.80873,42.935827,11.725320023018869,0.4157
1237659324953198849,stream,241.39466,43.094033,11.346253767842429,0.19861
1237659324953657706,stream,242.34347,42.253716,11.420064890233336,0.32751
1237659325490332008,shell,242.35453,42.911651,11.676939277997008,0.25826
1237659326026678620,stream,241.67218,44.12272700000001,11.45190678711515,0.3344
1237659326027595977,stream,243.5329,42.430442,11.515342873579355,0.18512
1237659326563352817,stream,241.6715,44.69354000000001,8.128559101348857,0.06035
1237659327101141217,shell,243.9627,43.444911,11.453467417362845,0.2155
1237659329238925502,stream,240.72494,43.324828,11.240704252704745,0.13101
1237659329239253780,stream,241.4422,42.745099,11.29772253036208,0.29757
1237659329775665434,stream,240.77896,43.677523,11.356100489792881,0.22726
1237659330312209286,stream,240.47154,44.571522,11.559087122790515,0.3662
1237659330849866087,shell,242.78525,43.637842,11.334382120941882,0.23256
1237659330850390343,stream,243.79655,42.690461,9.006344712310238,0.06229
1237660024493965679,shell,337.67058,-1.117523,11.774690316524355,0.3302
1237660024495014495,stream,340.0727,-1.213653,11.659176922810733,0.41388
1237660024495800623,stream,341.76514,-1.224104,11.323769896291196,0.22688000000000005
1237660025032540494,shell,341.56823,-0.685412,11.356206083029974,0.20701
1237660025033458105,stream,343.61758,-0.659025,11.61415419842524,0.4429300000000001
1237661386001940659,stream,235.58024,43.7576,11.335989441926358,0.26198
1237661386002399383,stream,236.48482,43.047834,10.784825206123061,0.0539
1237661386002792891,shell,237.45436,42.463727,11.588345512209346,0.32231
1237661386539270432,stream,236.95104,43.352933,11.494338329299351,0.31941
1237661386540056731,stream,238.74771,42.103073,8.377557071969022,0.07112
1237661388149883488,shell,238.16533,44.362834,11.71582334570121,0.44927
1237661388150210754,shell,238.85799,43.749897,11.493534821391222,0.23604
1237661388150276486,stream,239.08239,43.72235300000001,11.28552037931513,0.34627
1237661388150341869,stream,239.14581,43.625852,11.29011712812644,0.2071800000000001
1237663445442363679,stream,342.96285,0.755234,11.468664902437013,0.28563
1237663478723051866,stream,335.91894,-0.284333,11.562640670919787,0.26315
1237663478723117436,stream,336.07731,-0.413978,11.463472828036174,0.31668
1237663478723772715,stream,337.50888,-0.287289,11.501568754611073,0.08154
1237663479259660723,stream,335.34198,0.12975699999999998,11.625587897200608,0.24957
1237663479262216487,stream,341.17234,0.196901,11.418833533389261,0.19681
1237663479263068231,stream,343.05399,0.17924,10.777696061588356,0.11241
1237663479263134015,stream,343.1998700000001,0.143772,11.56252287037205,0.25482
1237663479796990531,shell,336.33023,0.509408,11.608159474024431,0.40878
1237663479797711222,stream,338.02274,0.623145,11.374143441251366,0.25906
1237663479797776691,stream,338.2481,0.571141,11.352342774393033,0.25863
1237663479798890864,stream,340.73415,0.52698,11.521010069394832,0.36812
1237663479798956385,stream,340.9091,0.500644,11.211499516270122,0.23534
1237663479799087430,stream,341.182,0.459365,11.432706781139133,0.23487
1237663479799283823,stream,341.63082,0.58321,11.9388421754702,0.28218000000000004
1237663479799677213,stream,342.4914,0.561679,11.681556167910454,0.35522
1237663479799677436,stream,342.49072,0.436892,10.9495658732,0.28471
1237663480334058170,stream,336.8725100000001,0.8694350000000001,11.320984015663269,0.29206
1237663542611804483,stream,336.16136,-0.624744,11.207960006548092,0.165
1237663542612918585,stream,338.71972,-0.500779,11.506340287160127,0.246
1237663542613573849,shell,340.1976,-0.513003,10.971954467473552,0.24439
1237663542613836453,stream,340.79215,-0.558381,11.722760455159008,0.43852
1237663543147300041,stream,333.06348,-0.167666,11.532255212921882,0.33064
1237663543148937468,stream,336.76533,-0.206773,11.236092059116345,0.08906
1237663543151100469,stream,341.6379,-0.167708,11.82779445470078,0.43409
1237663543683056067,shell,330.5093,0.39204,11.469838940538466,0.28945
1237663543685415284,stream,335.8246200000001,0.365997,11.344367738347499,0.29194000000000003
1237663543686070469,stream,337.28894,0.4145180000000001,11.501040788425598,0.12953
1237663543686332582,shell,337.8629200000001,0.209424,11.464047182002108,0.25296
1237663543686463698,stream,338.16983,0.236238,11.25567702596891,0.30051
1237663543687840345,stream,341.3531200000001,0.355145,11.476355813327244,0.35758
1237663543687840460,stream,341.3878200000001,0.223722,11.764270766521804,0.2936
1237663544220647632,stream,332.02249,0.8360780000000001,11.170671122876227,0.25278
1237663544224186682,stream,340.11538,0.7967569999999999,11.364087233087044,0.21306
1237663544224645693,stream,341.1964200000001,0.754545,11.584404875058679,0.4401600000000001
1237665355086823629,stream,245.87872,43.691682,11.288198840731635,0.20464
1237665356160303604,stream,244.69883,43.10896500000001,11.487763480123249,0.28332
1237666407898480823,stream,343.85443,-0.195685,11.255216832301812,0.16228
1237669770301603985,stream,33.154371999999995,-4.717097,11.547455692023506,0.18121
1237669770302455946,stream,33.066409,-2.767344,11.258694224103241,0.13938
1237669770839261278,shell,32.795970000000004,-2.971509,11.243868236750133,0.10986
1237669771912675471,stream,31.805036,-3.630502,11.438106990186498,0.21506
1237669771913003172,stream,31.775271000000004,-2.934948,11.7696517490549,0.37815
1237669772449939652,stream,31.540869,-2.783675,11.232797611155544,0.23632
1237671127515005615,stream,176.88482,-0.555597,11.773531842743974,0.4419300000000001
1237671140407312737,stream,176.83091000000005,-0.278461,11.47608938877238,0.34474
1237671141480989014,stream,175.9894714,0.052814,11.594287442509088,0.36497
1237671141481906294,shell,176.9963226,1.829654,11.465629249461928,0.26185
1237671142017728796,stream,175.4860077,-0.043443,11.5803610910516,0.3037
1237673700206837967,stream,40.196691,-6.3162629999999975,11.510080912325066,0.18179
1237673700743381201,stream,39.359361,-6.567857000000001,11.111858112781194,0.09573
1237673700743446584,stream,39.443329,-6.510599,11.670145318043067,0.21458
1237673700743839977,stream,40.133874,-5.837271,11.920407915662508,0.34243
1237673701817122892,shell,38.729596,-5.953579,11.346916929993313,0.18397
1237673708256756243,stream,135.81642150000002,-0.908294,11.944996252903366,0.40818
1237674459878589087,stream,140.69176000000002,2.358031,11.520420484404895,0.34338
1237674460415131955,stream,139.9428253,2.230688,11.253628126578405,0.14261
1237674461489528876,stream,140.68648000000002,3.706786,11.498453827836785,0.26695
1237674461490053752,stream,141.7392,4.264291,11.463992249104194,0.37174
1237674462026793210,shell,141.34741,4.509043,11.169424205552788,0.08308
1237674462027120944,stream,141.93534,4.896026,11.508384706510697,0.25138
1237674602142433526,stream,212.41349790000004,-0.888922,11.607617495275914,0.11451
1237674602677862526,stream,209.8584,1.373307,11.605343381743296,0.24414
1237674603752522610,stream,212.1133118,0.774453,11.256215037530637,0.32598
1237674603754226040,stream,215.3139,-1.33258,10.47114558055182,0.15922999999999998
1237674604289196040,stream,211.9251099,1.50405,11.548785678518472,0.16763
1237674604291096712,stream,215.510437,-0.954696,11.076218252186663,0.10484
1237674648853283479,stream,176.20078999999996,-1.12644,11.390496685693504,0.35074
1237674650466648289,stream,182.5236053,0.108532,11.425711992138533,0.3015
1237674651003584912,stream,182.57529,0.455118,11.033823167206721,0.0996
1237678595930849611,stream,332.23907,1.117171,11.542599318665452,0.31005
1237678595933405503,stream,338.11405,1.271956,11.395757121033967,0.16408
1237678595933929711,shell,339.3470200000001,1.36212,10.813265685224907,0.07215
1237678595933929799,stream,339.30678,1.392376,11.436932036536744,0.2301
1237678595935371435,stream,342.65704,1.342533,8.209959003310814,0.06917000000000001
1237678595935568130,stream,343.02289,1.469343,11.357826603518332,0.1683
1237678595935633697,stream,343.22688,1.338027,11.312813404365444,0.19159
1237678596467065079,stream,330.74789,1.491217,10.909055638636346,0.06318
1237678596467392793,stream,331.47666,1.65788,11.065951293567196,0.09011
1237678596467393052,shell,331.532,1.47534,11.610918499849506,0.3222
1237678596467458417,stream,331.64049,1.482434,11.596615265647412,0.32597
1237678596467786260,stream,332.37581,1.5562200000000002,11.607483831598074,0.24731
1237678596467851579,stream,332.6002299999999,1.608796,11.31398866319796,0.14865
1237678596467917239,stream,332.75991,1.542189,11.652073793928142,0.21275
1237678596469621390,stream,336.5965,1.6506759999999998,11.370417642523535,0.34806
1237678596469686412,stream,336.7512,1.747874,11.481042760540733,0.26976
1237678596470145173,stream,337.7329299999999,1.649153,11.69912439683685,0.20755
1237678596470210793,stream,337.97279,1.678337,11.650053789198866,0.19325
1237678596470276328,stream,338.08456,1.607577,11.58275055816921,0.15142
1237678596470538546,stream,338.65596,1.6192030000000002,11.47680565272458,0.43984
1237678596470538553,stream,338.65874,1.666738,10.752884431640267,0.05755
1237678596470800628,stream,339.2829700000001,1.736072,11.722201360331384,0.20878
1237678596470866067,shell,339.39209,1.7352189999999998,11.630946906574536,0.19244
1237678596471259312,stream,340.30034,1.770177,10.878961437018006,0.07048
1237678596471718150,stream,341.4061200000001,1.836608,10.563369447365405,0.05914
1237678596471718151,stream,341.40708,1.83556,11.630202565807853,0.15270999999999998
1237678596471849034,stream,341.7307600000001,1.750009,11.18644984539424,0.15861
1237678596472111317,stream,342.28523,1.814551,11.323516606673365,0.17521
1237678596472177223,stream,342.42835,1.844335,11.515524762507994,0.38085
1237678597003673937,stream,330.10032,2.025835,11.695159041060831,0.19615
1237678597004329835,stream,331.6242200000001,2.067439,11.886351388180628,0.43425
1237678597004919530,stream,332.98894,1.948876,11.452482029199018,0.33195
1237678597005115659,stream,333.46573,2.070009,11.307298141415234,0.17979
1237678597005312492,shell,333.93518,2.025595,11.32372137454513,0.17665
1237678597005574387,stream,334.45394,1.956771,11.555641304177694,0.20391
1237678597005705610,stream,334.7176100000001,2.0693490000000003,11.432146465580445,0.15936
1237678597005771370,stream,334.8904100000001,2.0540000000000003,11.437440471025186,0.35714
1237678597006688598,shell,337.0870700000001,2.041513,11.794802375719886,0.26799
1237678597007737383,shell,339.39557,2.101428,11.758245626828284,0.35919
1237678597008261408,stream,340.69438,2.10735,11.567261137999596,0.44404
1237678597008785634,stream,341.86057,2.225829,11.557871579832867,0.14816
1237678597009048140,stream,342.39491,2.1217200000000003,11.874235602052071,0.42132
1237678597540479043,shell,329.93658,2.340176,11.45224888068333,0.10664
1237678597540741470,shell,330.56054,2.319354,11.376567392377186,0.13469
1237678597540872582,shell,330.93361,2.346813,11.428568502829876,0.20999
1237678597541069095,stream,331.34795,2.402214,10.977453860919924,0.1008
1237678597541396737,stream,332.06188,2.401194,11.737448596511967,0.2277
1237678597541527915,stream,332.3098700000001,2.3715,11.463242415047715,0.28606
1237678597541790184,stream,332.9562200000001,2.411675,11.348896040231919,0.30003
1237678597541921019,stream,333.31867,2.3511900000000003,11.23826251894934,0.12064
1237678597542052068,stream,333.54524,2.405457,11.177775744072278,0.14969000000000002
1237678597542379755,stream,334.2931200000001,2.5015810000000003,11.372952064542911,0.16275
1237678597544083878,stream,338.2913200000001,2.581579,11.377390125882812,0.20562
1237678597544411354,stream,339.04403,2.606879,11.387760417012036,0.13563
1237678597544476811,stream,339.05251,2.48201,11.433700151043013,0.13571
1237678597544476881,stream,339.10788,2.595053,11.461880384362304,0.18596
1237678597544607996,stream,339.41077,2.664899,11.569766078144312,0.20626
1237678597544673575,stream,339.49994,2.522293,11.514229261665607,0.27901
1237678597545197945,stream,340.84195,2.654126,10.968328285845928,0.05981
1237678598077743370,stream,330.85027,2.827671,11.517701936361844,0.17459000000000002
1237678598078988632,stream,333.69715,2.902192,11.361384663381616,0.2486
1237678598078988861,stream,333.67409,2.867711,11.759343011726742,0.44182
1237678598080299330,stream,336.77555,2.93844,11.483771879880805,0.22262
1237678598080299340,stream,336.7842,2.995341,11.626680451503491,0.22581
1237678598081020121,stream,338.40352,3.025298,11.6896797457739,0.19032
1237678598081282279,stream,339.00983,2.951405,11.356492649647407,0.19031
1237678598081282281,stream,339.0105200000001,2.953011,11.521048215421615,0.36323
1237678598081610036,stream,339.76951,3.092334,11.388215444516392,0.14892
1237678617405358345,stream,331.45491,1.034274,10.829906523911633,0.14213
1237678617407324376,stream,336.00003,1.0332940000000002,11.222843159688637,0.0858
1237678617941836586,stream,330.54491,1.28052,11.666170807220626,0.43797
1237678617942753544,stream,332.63286,1.454484,11.347753435955385,0.15295
1237678617943212592,stream,333.76266,1.376189,11.721397508925293,0.28406
1237678617945506284,shell,339.01145,1.585061,11.235372132970953,0.10054
1237678617945571390,stream,339.10726,1.609065,10.548118548991622,0.06305
1237678617945571745,shell,339.19458,1.611616,11.715052454033868,0.14898
1237678617945637119,stream,339.29938,1.512269,11.655361222685316,0.23036
1237678617945637220,stream,339.26976,1.488989,11.400435246920097,0.22801
1237678617946620291,stream,341.54149,1.575573,11.442132554380805,0.17844000000000002
1237678617947013203,stream,342.3532600000001,1.539276,11.340968917880671,0.14744000000000002
1237678618479362366,stream,332.11116,1.879687,11.050832844513934,0.18487
1237678618481131852,stream,336.17924,1.770361,11.394131107255815,0.16915999999999998
1237678618481460021,stream,336.9310700000001,1.821661,11.615603747442947,0.40395
1237678618481852761,stream,337.80014,1.872684,11.44338832158246,0.30243000000000003
1237678618482312003,shell,338.89812,2.02947,11.324934723365006,0.25534
1237678618482573636,stream,339.49814,1.905598,11.558776446734555,0.19632
1237678618483032283,shell,340.43338,2.03187,11.529702480809648,0.14253
1237678618483949714,stream,342.51932,1.943033,11.691499769003713,0.27991
1237678618484080875,stream,342.91124,2.0588040000000003,11.472836140485015,0.1839
1237678619015381215,stream,330.08499,2.114138,11.768624503863974,0.19697
1237678619015577815,stream,330.54394,2.123062,11.446784843807109,0.13412000000000002
1237678619015971054,stream,331.4050200000001,2.193835,11.4453502480319,0.11735
1237678619016561132,stream,332.81067,2.183467,11.447849575706641,0.25834
1237678619017019784,stream,333.86925,2.311227,11.012620643305128,0.11748
1237678619018330386,shell,336.87676,2.384113,11.636671524902338,0.14785
1237678619018985815,stream,338.36426,2.26168,11.481034215830732,0.21918
1237678619019378950,stream,339.28779,2.257178,11.508846753218675,0.2288800000000001
1237678619019379506,stream,339.24495,2.446957,11.579510869050866,0.35368
1237678619019510105,shell,339.54172,2.3782520000000003,11.689318426608224,0.27038
1237678619555660070,shell,337.92941,2.653602,11.360798740410244,0.16464
1237678619557102474,stream,341.25739,2.764166,11.643651054764636,0.4206
1237678619557167421,stream,341.3344600000001,2.733419,11.57747560518328,0.27657
1237678620090433741,stream,333.0591,3.105369,11.522333583940053,0.19966
1237678620092137864,stream,337.02319,3.116755,11.561216688132848,0.22524
1237678879422873833,stream,29.368796000000003,-3.233453,11.725869657180738,0.37477
1237678879424184476,stream,32.433888,-3.069283,11.761408762540665,0.16516
1237678879424249988,shell,32.573053,-3.165264,12.150419092969965,0.24492
1237678879959613644,shell,29.190642,-2.718779,11.853645294439044,0.3721
1237678879959875726,stream,29.667484,-2.82556,11.511680985568091,0.17652
1237678879960072638,stream,30.15775,-2.794722,11.42376095871441,0.32988
1237678879960203434,shell,30.410035,-2.784901,11.604119962372351,0.13693
1237678879960268961,shell,30.558167,-2.678071,11.687239925900938,0.17743
1237678879960465604,stream,31.103456,-2.811455,11.023104438849261,0.07504
1237678879961055328,stream,32.425823,-2.750701,11.773331948032133,0.2079
1237678879961120860,stream,32.501627,-2.752868,11.625312317162752,0.20636
1237678879962431599,stream,35.57615900000001,-2.733835,11.378012363871678,0.17445
1237678879962497141,shell,35.748117,-2.6672290000000003,11.740301125493716,0.23724
1237678879962562736,shell,35.836735,-2.5839220000000003,11.772743250476196,0.294
1237678879962890422,stream,36.568989,-2.745698,11.991320520828594,0.2941
1237678879962890426,shell,36.578485,-2.716512,11.397597373113966,0.21577
1237678879963152498,stream,37.149461,-2.671406,10.945940748526482,0.05355
1237678879963218133,stream,37.370705,-2.558001,11.633174435584804,0.25338
1237678879963480730,stream,38.031238,-2.571532,11.704617950075773,0.36534
1237678879963938936,stream,39.027675,-2.5116110000000003,11.508294067229144,0.18871
1237678880497074295,stream,30.448907,-2.408356,11.47292098129401,0.13652
1237678880497139894,shell,30.555703,-2.313,11.54720910434844,0.17698
1237678880497205395,stream,30.741442,-2.314336,11.395081751572436,0.17797000000000002
1237678880497270883,stream,30.904847,-2.308047,11.731319000653455,0.17811
1237678880497402054,stream,31.244192,-2.355604,11.332396696539945,0.18688
1237678880498647234,shell,34.122945,-2.286454,11.20578191714594,0.14103
1237678880499695758,stream,36.411534,-2.237376,11.90043829860224,0.36025
1237678880499892364,shell,36.947993,-2.223153,11.47674827836454,0.21034
1237678880500220095,stream,37.590761,-2.288951,11.528211734083015,0.21196
1237678881033552134,stream,29.599245,-1.881956,11.311632652243135,0.16502
1237678881033814192,stream,30.173269,-1.937599,11.388820621941704,0.20136
1237678881034469609,stream,31.642806,-1.890338,11.879759451898279,0.17931
1237678881036501099,stream,36.306869,-1.91082,10.89256460411707,0.07157999999999999
1237678881036501111,stream,36.30791,-1.860566,11.35663578036474,0.1731
1237678881036959899,stream,37.308786,-1.898633,11.89023819589056,0.32609
1237678881545191612,stream,331.87221,-1.4263370000000002,11.047065363265574,0.09609
1237678881545519282,stream,332.6062,-1.408642,10.824165699465084,0.05591
1237678881546961237,shell,335.95339,-1.427345,11.654182606842367,0.30983
1237678881546961552,stream,335.92155,-1.544274,11.774913099943658,0.31366
1237678881572716917,stream,34.771337,-1.464291,11.85656650387682,0.35161
1237678888522350814,stream,29.170978,-3.049666,11.572939978912473,0.2971
1237678888522743868,stream,29.980892,-3.028096,11.368134373944486,0.17584
1237678888522743941,stream,29.975458000000003,-2.973018,11.465546544932295,0.25626
1237678888523202691,stream,31.026225,-2.905376,11.490259145779419,0.23711
1237678888523464847,stream,31.688716,-3.05453,10.862158569972964,0.0834
1237678888524186419,stream,33.362751,-2.9229830000000003,11.826629627626971,0.35488000000000003
1237678888524513388,stream,34.037855,-2.832573,11.67552695950144,0.2295
1237678888525234445,stream,35.703573,-2.886054,11.75747995977872,0.2601
1237678888525365382,stream,36.008482,-2.881292,9.67413386660337,0.1029
1237678888525496540,shell,36.2984,-2.919353,11.612768734732525,0.284
1237678888525627659,stream,36.637508,-2.899607,11.946764092368536,0.28112
1237678888525955453,stream,37.296906,-2.839409,11.54222821642179,0.37023
1237678888526151876,shell,37.844404,-2.90254,11.903346246515865,0.24021
1237678889061318865,stream,33.956705,-2.440866,11.091808866272912,0.08317999999999999
1237678889062563925,stream,36.703,-2.5064900000000003,11.332921585868466,0.17914000000000002
1237678889062760657,stream,37.179516,-2.454209,11.54805903835222,0.28678000000000003
1237678889063415998,stream,38.686119,-2.29545,11.590532652800903,0.35723
1237678889596289770,stream,29.622516,-2.263395,11.437586958752945,0.4413
1237678889596485784,stream,30.006808000000003,-2.1462790000000003,11.43491935619386,0.24976
1237678889598320800,stream,34.190119,-2.000735,10.829969388563766,0.06162
1237678889598386291,stream,34.326205,-2.166299,11.709030282509048,0.25017
1237678889598386340,stream,34.324223,-2.170144,11.421275855449496,0.24959
1237678889598648484,stream,34.999503000000004,-2.155212,11.502555410494097,0.26686
1237678889599172718,stream,36.07553400000001,-2.030133,11.935884649283247,0.25765
1237678889599173391,stream,36.198868,-2.072428,11.4209041428403,0.3261
1237678889599762541,stream,37.504019,-1.965194,11.616600121662483,0.17422
1237678889599763058,stream,37.499931,-2.058655,11.721136272477453,0.34139
1237678889600352501,stream,38.803911,-1.9122740000000005,11.366074183330054,0.32368
1237678890133160216,stream,29.607968,-1.777616,11.786282689514337,0.16326
1237678890133226168,stream,29.686755,-1.786611,11.58195223812072,0.43929
1237678890135191789,stream,34.174987,-1.762479,11.352502384979744,0.30065
1237678890135912536,stream,35.845025,-1.687068,11.549803463043645,0.20787
1237678890136961124,stream,38.162794,-1.661032,11.288925446249776,0.14472000000000002
1237678890137223386,stream,38.867129,-1.535009,11.385023537965026,0.17301
1237679253062090821,stream,37.239077,-5.081192,10.586649234690412,0.05567
1237679253062090870,stream,37.30412000000001,-5.18909,10.634995461150536,0.07368999999999999
1237679253062877322,shell,39.053597,-5.164999,11.8972091806354,0.20063
1237679253597519966,stream,33.9329834,-4.84657,10.540419550758088,0.09805
1237679253597978780,stream,35.004962,-4.888918,11.855451976414768,0.33438
1237679253598306393,stream,35.73331599999999,-4.900144,11.479310592869297,0.20517
1237679253599879391,stream,39.385644,-4.559574,11.84753217844991,0.36274
1237679254132293727,stream,29.145705,-4.650756,11.449842629313936,0.13365
1237679254134849784,stream,35.026249,-4.407518,10.743116912606638,0.0695
1237679254135439502,stream,36.3523521,-4.3524980000000015,11.48970404479769,0.14171
1237679254669361445,stream,29.555371,-4.257786,11.916340309078805,0.28291
1237679254671655151,stream,34.924116999999995,-4.009302,11.53796368953772,0.20437
1237679255206232144,stream,29.523415000000004,-3.892929,11.238422739901583,0.09978
1237679255746707571,stream,37.774889,-2.98536,11.42838417243911,0.14105
1237679321786941824,stream,33.533882,-5.592713,11.786059306381507,0.44528
1237679321787531404,stream,34.876611,-5.5144129999999985,11.084887346005416,0.08429
1237679321789366433,shell,39.157044,-5.2011910000000015,11.748347495798953,0.30508
1237679321789432030,stream,39.200311,-5.204093,11.794850592297735,0.30164
1237679322321846538,shell,28.986223,-5.3716019999999975,11.818498043750875,0.24394
1237679322322109096,stream,29.69397,-5.362357,11.870826873098853,0.40255
1237679322324926596,stream,36.070867,-5.0568290000000005,11.463554922200274,0.14332
1237679322325647908,stream,37.722831,-4.858561,11.8685606939398,0.29393
1237679322858913948,stream,29.394191,-4.85032,11.637473545211833,0.30706999999999995
1237679322861404244,stream,35.152699,-4.622742,11.515797290718186,0.19934
1237679322861404285,stream,35.216173,-4.655921,11.528636223069045,0.20443
1237679323395653844,stream,29.149186,-4.411729,11.769259589200376,0.35971
1237679323932655751,stream,29.471811,-4.116715,11.782008198337278,0.28286
1237679323936784550,stream,38.918603,-3.678731,11.55027710669674,0.28598
1237679323936915722,stream,39.114246,-3.63615,12.118996912817238,0.36252
1237679324469592249,stream,29.632815,-3.642433,11.441979054769034,0.16652
1237679324471230584,stream,33.333618,-3.4879300000000004,11.138694886642044,0.07547000000000001
1237679339494441174,stream,33.626868,-7.121064,11.572895727411378,0.22521
1237679339496997272,stream,39.413742,-6.753589999999999,11.647145397437267,0.28567
1237679340029739176,stream,29.931463,-6.9849830000000015,11.394774737709668,0.23601
1237679340567986318,stream,33.099596000000005,-6.402952,11.33513008823502,0.22761
1237679340568183296,shell,33.528083,-6.2299190000000015,11.887566625955515,0.4307
1237679340569297066,stream,36.017047,-6.088838,11.765949271735735,0.31947
1237679340570869819,stream,39.63131,-5.934001,11.072214254294524,0.08035
1237679341103284399,stream,29.48785100000001,-6.179973,11.491171598740035,0.12174
1237679438278230300,stream,36.459656,-7.048477,10.618549688799249,0.05351
1237679438815035558,stream,36.231951,-6.747363000000001,11.617657834693091,0.2028
1237679438816215208,stream,38.891893,-6.570349,11.358299026440365,0.18035
1237679439348891965,stream,29.223705,-6.667352,11.706223516608588,0.23209
1237679439349153937,stream,29.867415,-6.739560000000001,11.691042932186976,0.15972
1237679439353282762,stream,39.349577,-6.0590129999999975,11.545248305075805,0.23205
1237679439885566203,stream,28.853185,-6.252981,11.259360101146743,0.11886
1237679439889432810,stream,37.633666,-5.726942,11.466351006703913,0.19196
1237679439889957148,stream,38.846339,-5.74139,11.739876020234075,0.34027
1237679439890219153,stream,39.393103,-5.570995,11.723327484738547,0.36834
1237679440422699151,stream,29.387631,-5.8121,11.69422614182986,0.12859
1237679440423747750,stream,31.780938,-5.709779,11.235604682238774,0.1328
1237679440425975958,stream,36.883062,-5.403611,10.93386678083334,0.19286
1237679440426303633,stream,37.695709,-5.473272,11.018885435129054,0.12766
1237679998229742548,stream,330.69672,-1.5473709999999998,11.709694055025466,0.36374
1237679998770413870,stream,339.36915,-1.398176,11.293688511737855,0.18854
1237680000376963289,stream,32.558928,-2.009325,11.28643649429432,0.14157999999999998
1237680000913375400,stream,31.370065000000004,-2.378172,11.50993015203858,0.18548
1237680001450246262,stream,31.15595200000001,-2.222841,11.521534043218708,0.1767
1237680001450246598,stream,31.17638,-2.210391,11.112643920932896,0.39783
1237680001450311976,stream,31.159246000000003,-2.0083990000000003,11.693494043283865,0.24926
